time,id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
15.00,6,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.88,!6,DEFAULT_VEHTYPE,0.00,A1A0_0,84.55,10.38,180.00,-1.60,8.25
15.00,7,HBEFA3/PC_G_EU4,2629.26,19.09,0.15,0.91,0.02,838.63,0.00,63.12,!7,DEFAULT_VEHTYPE,0.00,D1C1_0,73.97,11.23,270.00,218.83,101.60
15.00,8,HBEFA3/PC_G_EU4,6577.18,88.45,0.56,2.73,0.12,2097.80,0.00,67.82,!8,DEFAULT_VEHTYPE,0.00,B1B0_0,62.42,12.79,180.00,98.40,30.38
15.00,9,HBEFA3/PC_G_EU4,5158.74,72.97,0.45,2.11,0.09,1645.40,0.00,65.91,!9,DEFAULT_VEHTYPE,0.00,D4C4_0,45.00,11.01,270.00,247.80,401.60
16.00,0,HBEFA3/PC_G_EU4,5526.05,57.06,0.39,2.20,0.09,1762.54,0.00,67.16,!0,DEFAULT_VEHTYPE,0.00,E0E1_0,55.67,14.32,0.00,401.60,58.87
16.00,1,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.23,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,51.19,11.88,180.00,98.40,41.61
16.00,10,HBEFA3/PC_G_EU4,5136.26,115.57,0.65,2.21,0.10,1638.24,0.00,66.34,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,22.98,6.80,270.00,269.82,401.60
16.00,11,HBEFA3/PC_G_EU4,5687.76,102.48,0.60,2.41,0.11,1814.13,0.00,66.69,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,34.63,9.01,90.00,141.83,298.40
16.00,12,HBEFA3/PC_G_EU4,4972.20,100.58,0.57,2.10,0.09,1585.91,0.00,65.61,!12,DEFAULT_VEHTYPE,0.00,E3E2_0,25.13,7.81,180.00,398.40,267.67
16.00,13,HBEFA3/PC_G_EU4,5978.14,134.59,0.75,2.61,0.12,1906.76,0.00,68.49,!13,DEFAULT_VEHTYPE,0.00,A2B2_0,18.44,6.66,90.00,25.64,198.40
16.00,14,HBEFA3/PC_G_EU4,3815.75,125.44,0.66,1.66,0.08,1217.08,0.00,64.25,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,11.55,3.99,270.00,385.25,1.60
16.00,15,HBEFA3/PC_G_EU4,3946.26,150.83,0.78,1.76,0.09,1258.71,0.00,67.77,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,7.57,2.47,270.00,285.23,401.60
16.00,16,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,5.10,0.00,270.00,187.70,301.60
16.00,2,HBEFA3/PC_G_EU4,6273.83,119.51,0.69,2.70,0.12,2001.06,0.00,67.90,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,16.33,8.53,180.00,398.40,176.47
16.00,3,HBEFA3/PC_G_EU4,8385.99,136.72,0.82,3.62,0.17,2674.72,0.00,70.21,!3,DEFAULT_VEHTYPE,0.00,E2D2_0,23.02,11.33,270.00,369.78,201.60
16.00,4,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.11,!4,DEFAULT_VEHTYPE,0.00,D0C0_0,0.56,2.66,346.33,292.24,1.60
16.00,5,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.59,!5,DEFAULT_VEHTYPE,0.00,:B0_2_0,0.10,2.61,179.36,98.46,7.12
16.00,6,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.46,!6,DEFAULT_VEHTYPE,0.00,:A0_0_0,0.83,5.88,178.66,-1.48,2.38
16.00,7,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.19,!7,DEFAULT_VEHTYPE,0.00,D1C1_0,80.76,6.79,270.00,212.04,101.60
16.00,8,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.84,!8,DEFAULT_VEHTYPE,0.00,B1B0_0,72.05,9.63,180.00,98.40,20.75
16.00,9,HBEFA3/PC_G_EU4,3826.98,41.03,0.27,1.46,0.05,1220.64,0.00,64.52,!9,DEFAULT_VEHTYPE,0.00,D4C4_0,56.56,11.56,270.00,236.24,401.60
17.00,0,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.97,!0,DEFAULT_VEHTYPE,0.00,E0E1_0,69.67,14.01,0.00,401.60,72.87
17.00,1,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.98,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,61.99,10.80,180.00,98.40,30.81
17.00,10,HBEFA3/PC_G_EU4,5072.92,98.34,0.57,2.14,0.09,1618.03,0.00,65.73,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,31.18,8.20,270.00,261.62,401.60
17.00,11,HBEFA3/PC_G_EU4,5816.86,92.06,0.56,2.43,0.11,1855.31,0.00,66.75,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,45.00,10.38,90.00,152.20,298.40
17.00,12,HBEFA3/PC_G_EU4,6156.51,107.73,0.64,2.62,0.12,1963.64,0.00,67.39,!12,DEFAULT_VEHTYPE,0.00,E3E2_0,34.59,9.45,180.00,398.40,258.21
17.00,13,HBEFA3/PC_G_EU4,6967.23,131.08,0.76,3.02,0.14,2222.22,0.00,69.06,!13,DEFAULT_VEHTYPE,0.00,A2B2_0,27.23,8.79,90.00,34.43,198.40
17.00,14,HBEFA3/PC_G_EU4,5360.24,129.56,0.72,2.33,0.11,1709.68,0.00,67.46,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,17.60,6.04,270.00,379.20,1.60
17.00,15,HBEFA3/PC_G_EU4,4481.17,132.74,0.71,1.96,0.09,1429.31,0.00,66.38,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,12.01,4.44,270.00,280.79,401.60
17.00,16,HBEFA3/PC_G_EU4,3453.49,147.92,0.75,1.54,0.08,1101.55,0.00,65.58,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,7.11,2.01,270.00,185.69,301.60
17.00,17,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!17,DEFAULT_VEHTYPE,0.00,B4C4_0,5.10,0.00,90.00,112.30,398.40
17.00,2,HBEFA3/PC_G_EU4,7698.11,129.20,0.77,3.32,0.16,2455.32,0.00,69.48,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,26.89,10.56,180.00,398.40,165.91
17.00,3,HBEFA3/PC_G_EU4,6989.32,97.12,0.61,2.93,0.13,2229.25,0.00,68.27,!3,DEFAULT_VEHTYPE,0.00,E2D2_0,35.78,12.76,270.00,357.02,201.60
17.00,4,HBEFA3/PC_G_EU4,5538.20,144.63,0.79,2.44,0.12,1766.44,0.00,69.04,!4,DEFAULT_VEHTYPE,0.00,D0C0_0,5.72,5.16,270.00,287.08,1.60
17.00,5,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.18,!5,DEFAULT_VEHTYPE,0.00,:B0_2_0,1.91,1.81,164.84,99.62,5.79
17.00,6,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.90,!6,DEFAULT_VEHTYPE,0.00,:A0_0_0,6.03,5.20,140.10,1.51,-1.36
17.00,7,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.97,!7,DEFAULT_VEHTYPE,0.00,D1C1_0,84.92,4.15,270.00,207.88,101.60
17.00,8,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.04,!8,DEFAULT_VEHTYPE,0.00,B1B0_0,77.24,5.19,180.00,98.40,15.56
17.00,9,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.33,!9,DEFAULT_VEHTYPE,0.00,D4C4_0,67.28,10.72,270.00,225.52,401.60
18.00,0,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.34,!0,DEFAULT_VEHTYPE,0.00,E0E1_0,81.80,12.13,0.00,401.60,85.00
18.00,1,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.29,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,68.30,6.30,180.00,98.40,24.50
18.00,10,HBEFA3/PC_G_EU4,6392.67,108.64,0.65,2.72,0.12,2038.96,0.00,67.68,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,41.04,9.87,270.00,251.76,401.60
18.00,11,HBEFA3/PC_G_EU4,9581.06,151.53,0.92,4.15,0.20,3055.88,0.00,71.36,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,57.61,12.61,90.00,164.81,298.40
18.00,12,HBEFA3/PC_G_EU4,8770.74,142.27,0.86,3.80,0.18,2797.43,0.00,70.63,!12,DEFAULT_VEHTYPE,0.00,E3E2_0,46.21,11.63,180.00,398.40,246.59
18.00,13,HBEFA3/PC_G_EU4,5673.75,91.30,0.55,2.37,0.11,1809.66,0.00,66.55,!13,DEFAULT_VEHTYPE,0.00,A2B2_0,37.36,10.14,90.00,44.56,198.40
18.00,14,HBEFA3/PC_G_EU4,6172.29,123.15,0.71,2.66,0.12,1968.67,0.00,67.96,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,25.60,8.00,270.00,371.20,1.60
18.00,15,HBEFA3/PC_G_EU4,6447.79,141.80,0.80,2.82,0.13,2056.55,0.00,69.44,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,18.88,6.87,270.00,273.92,401.60
18.00,16,HBEFA3/PC_G_EU4,4066.05,132.77,0.70,1.78,0.08,1296.91,0.00,65.49,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,10.95,3.84,270.00,181.85,301.60
18.00,17,HBEFA3/PC_G_EU4,3220.52,147.38,0.75,1.44,0.07,1027.24,0.00,64.31,!17,DEFAULT_VEHTYPE,0.00,B4C4_0,6.85,1.75,90.00,114.05,398.40
18.00,18,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!18,DEFAULT_VEHTYPE,0.00,D4E4_0,5.10,0.00,90.00,312.30,398.40
18.00,2,HBEFA3/PC_G_EU4,7565.99,112.79,0.69,3.21,0.15,2413.18,0.00,68.95,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,39.12,12.23,180.00,398.40,153.68
18.00,3,HBEFA3/PC_G_EU4,10017.99,147.24,0.91,4.31,0.21,3195.24,0.00,71.41,!3,DEFAULT_VEHTYPE,0.00,E2D2_0,50.52,14.74,270.00,342.28,201.60
18.00,4,HBEFA3/PC_G_EU4,6115.42,130.10,0.74,2.65,0.12,1950.54,0.00,68.30,!4,DEFAULT_VEHTYPE,0.00,D0C0_0,13.00,7.28,270.00,279.80,1.60
18.00,5,HBEFA3/PC_G_EU4,2398.25,130.28,0.65,1.05,0.05,764.98,0.00,56.43,!5,DEFAULT_VEHTYPE,0.00,:B0_2_0,3.67,1.76,129.23,101.05,6.37
18.00,6,HBEFA3/PC_G_EU4,2480.15,78.11,0.41,0.99,0.04,791.09,0.00,59.53,!6,DEFAULT_VEHTYPE,0.00,A0B0_0,3.72,5.43,92.08,6.92,-1.60
18.00,7,HBEFA3/PC_G_EU4,3924.93,108.13,0.58,1.67,0.07,1251.90,0.00,63.76,!7,DEFAULT_VEHTYPE,0.00,:C1_4_0,4.73,5.41,289.04,202.89,103.18
18.00,8,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.53,!8,DEFAULT_VEHTYPE,0.00,B1B0_0,79.19,1.94,180.00,98.40,13.61
18.00,9,HBEFA3/PC_G_EU4,3469.81,36.82,0.25,1.31,0.05,1106.72,0.00,63.96,!9,DEFAULT_VEHTYPE,0.00,D4C4_0,78.45,11.18,270.00,214.35,401.60
19.00,0,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.62,!0,DEFAULT_VEHTYPE,0.00,E0E1_0,89.44,7.63,0.00,401.60,92.64
19.00,1,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.08,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,70.58,2.29,180.00,98.40,22.22
19.00,10,HBEFA3/PC_G_EU4,9737.45,157.56,0.95,4.24,0.21,3105.76,0.00,71.69,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,53.27,12.23,270.00,239.53,401.60
19.00,11,HBEFA3/PC_G_EU4,2600.11,7.05,0.09,0.86,0.02,829.33,0.00,64.01,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,70.33,12.72,90.00,177.53,298.40
19.00,12,HBEFA3/PC_G_EU4,10144.37,155.23,0.95,4.39,0.22,3235.55,0.00,71.70,!12,DEFAULT_VEHTYPE,0.00,E3E2_0,60.02,13.80,180.00,398.40,232.78
19.00,13,HBEFA3/PC_G_EU4,6413.57,94.39,0.58,2.69,0.12,2045.62,0.00,67.55,!13,DEFAULT_VEHTYPE,0.00,A2B2_0,48.91,11.55,90.00,56.11,198.40
19.00,14,HBEFA3/PC_G_EU4,7454.81,128.87,0.76,3.22,0.15,2377.72,0.00,69.30,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,35.64,10.04,270.00,361.16,1.60
19.00,15,HBEFA3/PC_G_EU4,5377.99,102.74,0.59,2.28,0.10,1715.33,0.00,66.27,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,27.26,8.37,270.00,265.54,401.60
19.00,16,HBEFA3/PC_G_EU4,4299.58,116.38,0.63,1.85,0.08,1371.39,0.00,64.91,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,16.32,5.37,270.00,176.48,301.60
19.00,17,HBEFA3/PC_G_EU4,4072.23,135.53,0.71,1.79,0.09,1298.88,0.00,65.78,!17,DEFAULT_VEHTYPE,0.00,B4C4_0,10.51,3.66,90.00,117.71,398.40
19.00,18,HBEFA3/PC_G_EU4,3648.94,148.85,0.76,1.63,0.08,1163.88,0.00,66.51,!18,DEFAULT_VEHTYPE,0.00,D4E4_0,7.31,2.21,90.00,314.51,398.40
19.00,19,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!19,DEFAULT_VEHTYPE,0.00,E1D1_0,5.10,0.00,270.00,387.70,101.60
19.00,2,HBEFA3/PC_G_EU4,7650.62,104.36,0.66,3.21,0.15,2440.17,0.00,69.03,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,52.85,13.72,180.00,398.40,139.95
19.00,3,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.98,!3,DEFAULT_VEHTYPE,0.00,E2D2_0,64.40,13.88,270.00,328.40,201.60
19.00,4,HBEFA3/PC_G_EU4,5097.14,94.36,0.55,2.14,0.09,1625.76,0.00,65.71,!4,DEFAULT_VEHTYPE,0.00,D0C0_0,21.62,8.62,270.00,271.18,1.60
19.00,5,HBEFA3/PC_G_EU4,2463.06,129.83,0.65,1.08,0.05,785.65,0.00,57.17,!5,DEFAULT_VEHTYPE,0.00,B0B1_0,0.87,1.87,65.45,101.60,8.07
19.00,6,HBEFA3/PC_G_EU4,5322.28,115.18,0.65,2.28,0.10,1697.57,0.00,66.59,!6,DEFAULT_VEHTYPE,0.00,A0B0_0,10.88,7.16,90.00,14.08,-1.60
19.00,7,HBEFA3/PC_G_EU4,2393.80,74.37,0.39,0.94,0.03,763.54,0.00,59.37,!7,DEFAULT_VEHTYPE,0.00,C1C2_0,1.28,5.58,348.32,201.60,108.48
19.00,8,HBEFA3/PC_G_EU4,2480.57,126.27,0.63,1.08,0.05,791.23,0.00,57.56,!8,DEFAULT_VEHTYPE,0.00,B1B0_0,81.30,2.12,180.00,98.40,11.50
19.00,9,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.61,!9,DEFAULT_VEHTYPE,0.00,:C4_0_0,3.73,10.87,270.00,203.47,401.60
20.00,0,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.15,!0,DEFAULT_VEHTYPE,0.00,:E1_4_0,3.89,4.06,353.67,401.05,96.65
20.00,1,HBEFA3/PC_G_EU4,2627.31,120.06,0.61,1.13,0.05,838.03,0.00,58.89,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,73.29,2.71,180.00,98.40,19.51
20.00,10,HBEFA3/PC_G_EU4,7312.92,97.98,0.62,3.06,0.14,2332.46,0.00,68.68,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,66.90,13.63,270.00,225.90,401.60
20.00,11,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.34,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,79.03,8.70,90.00,186.23,298.40
20.00,12,HBEFA3/PC_G_EU4,2633.01,0.09,0.06,0.84,0.02,839.82,0.00,64.76,!12,DEFAULT_VEHTYPE,0.00,E3E2_0,73.90,13.88,180.00,398.40,218.90
20.00,13,HBEFA3/PC_G_EU4,8737.92,128.86,0.80,3.74,0.18,2786.96,0.00,70.21,!13,DEFAULT_VEHTYPE,0.00,A2B2_0,62.30,13.39,90.00,69.50,198.40
20.00,14,HBEFA3/PC_G_EU4,7379.59,112.75,0.69,3.14,0.15,2353.73,0.00,68.77,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,47.38,11.74,270.00,349.42,1.60
20.00,15,HBEFA3/PC_G_EU4,7071.59,119.22,0.71,3.03,0.14,2255.50,0.00,68.64,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,37.49,10.23,270.00,255.31,401.60
20.00,16,HBEFA3/PC_G_EU4,7017.00,142.81,0.82,3.07,0.15,2238.09,0.00,69.85,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,24.12,7.80,270.00,168.68,301.60
20.00,17,HBEFA3/PC_G_EU4,5268.60,131.43,0.72,2.30,0.11,1680.45,0.00,67.48,!17,DEFAULT_VEHTYPE,0.00,B4C4_0,16.25,5.75,90.00,123.45,398.40
20.00,18,HBEFA3/PC_G_EU4,4679.78,137.73,0.74,2.05,0.10,1492.66,0.00,67.22,!18,DEFAULT_VEHTYPE,0.00,D4E4_0,11.69,4.38,90.00,318.89,398.40
20.00,19,HBEFA3/PC_G_EU4,3421.84,147.81,0.75,1.53,0.08,1091.45,0.00,65.42,!19,DEFAULT_VEHTYPE,0.00,E1D1_0,7.08,1.98,270.00,385.72,101.60
20.00,2,HBEFA3/PC_G_EU4,1889.81,0.00,0.00,0.50,0.00,602.78,0.00,64.10,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,66.45,13.60,180.00,398.40,126.35
20.00,20,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!20,DEFAULT_VEHTYPE,0.00,D2C2_0,5.10,0.00,270.00,287.70,201.60
20.00,3,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.06,!3,DEFAULT_VEHTYPE,0.00,E2D2_0,75.05,10.64,270.00,317.75,201.60
20.00,4,HBEFA3/PC_G_EU4,6465.50,106.60,0.64,2.74,0.13,2062.19,0.00,67.72,!4,DEFAULT_VEHTYPE,0.00,D0C0_0,31.87,10.25,270.00,260.93,1.60
20.00,5,HBEFA3/PC_G_EU4,4821.85,142.68,0.76,2.13,0.10,1537.97,0.00,68.01,!5,DEFAULT_VEHTYPE,0.00,B0B1_0,5.11,4.23,0.00,101.60,12.31
20.00,6,HBEFA3/PC_G_EU4,5487.36,101.93,0.59,2.32,0.10,1750.22,0.00,66.41,!6,DEFAULT_VEHTYPE,0.00,A0B0_0,19.54,8.66,90.00,22.74,-1.60
20.00,7,HBEFA3/PC_G_EU4,6346.89,130.06,0.74,2.75,0.13,2024.36,0.00,68.51,!7,DEFAULT_VEHTYPE,0.00,C1C2_0,8.98,7.70,0.00,201.60,116.18
20.00,8,HBEFA3/PC_G_EU4,2499.05,123.16,0.62,1.08,0.05,797.13,0.00,57.87,!8,DEFAULT_VEHTYPE,0.00,B1B0_0,83.64,2.34,180.00,98.40,9.16
20.00,9,HBEFA3/PC_G_EU4,2423.65,17.03,0.13,0.82,0.02,773.05,0.00,62.75,!9,DEFAULT_VEHTYPE,0.00,C4B4_0,0.29,10.97,270.00,192.51,401.60
21.00,0,HBEFA3/PC_G_EU4,2546.13,161.97,0.80,1.17,0.06,812.15,0.00,38.41,!0,DEFAULT_VEHTYPE,1.00,:E1_4_0,3.96,0.07,353.26,401.02,96.71
21.00,1,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,75.14,1.85,180.00,98.40,17.66
21.00,10,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.75,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,77.94,11.04,270.00,214.86,401.60
21.00,11,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.44,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,83.49,4.45,90.00,190.69,298.40
21.00,12,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.54,!12,DEFAULT_VEHTYPE,0.00,E3E2_0,84.87,10.97,180.00,398.40,207.93
21.00,13,HBEFA3/PC_G_EU4,7000.43,85.86,0.56,2.89,0.13,2232.79,0.00,68.51,!13,DEFAULT_VEHTYPE,0.00,A2B2_0,76.90,14.60,90.00,84.10,198.40
21.00,14,HBEFA3/PC_G_EU4,8198.60,117.54,0.73,3.48,0.17,2614.95,0.00,69.61,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,60.80,13.43,270.00,336.00,1.60
21.00,15,HBEFA3/PC_G_EU4,9572.65,152.25,0.92,4.15,0.20,3053.20,0.00,71.39,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,49.97,12.49,270.00,242.83,401.60
21.00,16,HBEFA3/PC_G_EU4,5575.94,97.89,0.58,2.35,0.10,1778.47,0.00,66.46,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,33.36,9.24,270.00,159.44,301.60
21.00,17,HBEFA3/PC_G_EU4,5120.33,109.05,0.62,2.18,0.10,1633.16,0.00,66.06,!17,DEFAULT_VEHTYPE,0.00,B4C4_0,23.58,7.33,90.00,130.78,398.40
21.00,18,HBEFA3/PC_G_EU4,5491.22,127.78,0.71,2.38,0.11,1751.45,0.00,67.49,!18,DEFAULT_VEHTYPE,0.00,D4E4_0,18.09,6.40,90.00,325.29,398.40
21.00,19,HBEFA3/PC_G_EU4,4628.31,139.33,0.74,2.04,0.10,1476.24,0.00,67.31,!19,DEFAULT_VEHTYPE,0.00,E1D1_0,11.27,4.19,270.00,381.53,101.60
21.00,2,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.90,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,78.16,11.71,180.00,398.40,114.64
21.00,20,HBEFA3/PC_G_EU4,3432.93,147.84,0.75,1.53,0.08,1094.99,0.00,65.48,!20,DEFAULT_VEHTYPE,0.00,D2C2_0,7.09,1.99,270.00,285.71,201.60
21.00,21,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!21,DEFAULT_VEHTYPE,0.00,B1B2_0,5.10,0.00,0.00,101.60,112.30
21.00,3,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.63,!3,DEFAULT_VEHTYPE,0.00,E2D2_0,81.96,6.91,270.00,310.84,201.60
21.00,4,HBEFA3/PC_G_EU4,6316.96,91.86,0.57,2.64,0.12,2014.81,0.00,67.43,!4,DEFAULT_VEHTYPE,0.00,D0C0_0,43.48,11.61,270.00,249.32,1.60
21.00,5,HBEFA3/PC_G_EU4,4133.36,110.00,0.60,1.76,0.08,1318.37,0.00,64.30,!5,DEFAULT_VEHTYPE,0.00,B0B1_0,10.70,5.60,0.00,101.60,17.90
21.00,6,HBEFA3/PC_G_EU4,9757.34,165.62,0.99,4.27,0.21,3112.11,0.00,72.18,!6,DEFAULT_VEHTYPE,0.00,A0B0_0,30.80,11.25,90.00,34.00,-1.60
21.00,7,HBEFA3/PC_G_EU4,8539.72,150.34,0.89,3.72,0.18,2723.75,0.00,70.98,!7,DEFAULT_VEHTYPE,0.00,C1C2_0,19.11,10.13,0.00,201.60,126.31
21.00,8,HBEFA3/PC_G_EU4,2419.83,119.93,0.60,1.04,0.05,771.86,0.00,57.40,!8,DEFAULT_VEHTYPE,0.00,:B0_2_0,0.48,2.44,176.89,98.67,6.80
21.00,9,HBEFA3/PC_G_EU4,4165.10,47.48,0.31,1.62,0.06,1328.48,0.00,64.91,!9,DEFAULT_VEHTYPE,0.00,C4B4_0,11.92,11.62,270.00,180.88,401.60
22.00,0,HBEFA3/PC_G_EU4,2624.12,164.69,0.81,1.20,0.07,837.03,0.00,55.66,!0,DEFAULT_VEHTYPE,2.00,:E1_4_0,3.97,0.00,353.24,401.01,96.71
22.00,1,HBEFA3/PC_G_EU4,2632.47,126.55,0.64,1.14,0.05,839.68,0.00,58.81,!1,DEFAULT_VEHTYPE,0.00,B1B0_0,77.44,2.30,180.00,98.40,15.36
22.00,10,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.73,!10,DEFAULT_VEHTYPE,0.00,D4C4_0,84.48,6.54,270.00,208.32,401.60
22.00,11,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.86,!11,DEFAULT_VEHTYPE,0.00,B3C3_0,84.18,0.69,90.00,191.38,298.40
22.00,12,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.60,!12,DEFAULT_VEHTYPE,0.00,:E2_0_0,5.73,6.47,209.72,395.96,202.37
22.00,14,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.92,!14,DEFAULT_VEHTYPE,0.00,E0D0_0,73.38,12.58,270.00,323.42,1.60
22.00,15,HBEFA3/PC_G_EU4,2081.94,0.00,0.04,0.62,0.01,664.06,0.00,63.43,!15,DEFAULT_VEHTYPE,0.00,D4C4_0,62.42,12.44,270.00,230.38,401.60
22.00,16,HBEFA3/PC_G_EU4,7208.07,115.23,0.70,3.07,0.14,2299.02,0.00,68.65,!16,DEFAULT_VEHTYPE,0.00,C3B3_0,44.36,11.00,270.00,148.44,301.60
22.00,17,HBEFA3/PC_G_EU4,5796.42,105.63,0.62,2.46,0.11,1848.79,0.00,66.90,!17,DEFAULT_VEHTYPE,0.00,B4C4_0,32.51,8.92,90.00,139.71,398.40
22.00,18,HBEFA3/PC_G_EU4,7886.74,148.91,0.87,3.45,0.17,2515.49,0.00,70.68,!18,DEFAULT_VEHTYPE,0.00,D4E4_0,26.98,8.90,90.00,334.18,398.40
22.00,19,HBEFA3/PC_G_EU4,4063.90,109.57,0.59,1.73,0.08,1296.22,0.00,64.13,!19,DEFAULT_VEHTYPE,0.00,E1D1_0,16.79,5.52,270.00,376.01,101.60
22.00,2,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.91,!2,DEFAULT_VEHTYPE,0.00,E2E1_0,85.37,7.21,180.00,398.40,107.43
